country,sex,year,total_employment_000
geo,mf,2001,1877.699951171875
geo,m,2001,966.7000122070312
geo,f,2001,911.0
geo,mf,2002,1839.199951171875
geo,m,2002,954.0999755859375
geo,f,2002,885.0999755859375
geo,mf,2003,1814.5
geo,m,2003,957.5
geo,f,2003,857.0
geo,mf,2004,1783.300048828125
geo,m,2004,926.5
geo,f,2004,856.7999877929688
geo,mf,2005,1744.5999755859375
geo,m,2005,915.2000122070312
geo,f,2005,829.4000244140625
geo,mf,2006,1747.300048828125
geo,m,2006,920.5
geo,f,2006,826.7999877929688
geo,mf,2007,1704.300048828125
geo,m,2007,888.0999755859375
geo,f,2007,816.2000122070312
deu,mf,1991,36871.0
deu,m,1991,21331.0
deu,f,1991,15540.0
deu,mf,1992,36528.30078125
deu,m,1992,21283.150390625
deu,f,1992,15245.150390625
deu,mf,1993,36111.23046875
deu,m,1993,21042.76953125
deu,f,1993,15068.4599609375
deu,mf,1994,35839.62109375
deu,m,1994,20796.740234375
deu,f,1994,15042.8798828125
deu,mf,1995,35782.0
deu,m,1995,20668.490234375
deu,f,1995,15113.509765625
deu,mf,1996,35633.80078125
deu,m,1996,20397.419921875
deu,f,1996,15236.3798828125
deu,mf,1997,35299.37890625
deu,m,1997,20158.58984375
deu,f,1997,15140.7900390625
deu,mf,1998,35536.921875
deu,m,1998,20221.66015625
deu,f,1998,15315.259765625
deu,mf,1999,35742.3984375
deu,m,1999,20152.19921875
deu,f,1999,15590.2001953125
deu,mf,2000,35976.69921875
deu,m,2000,20188.0
deu,f,2000,15788.7001953125
deu,mf,2001,36144.80078125
deu,m,2001,20135.5
deu,f,2001,16009.400390625
deu,mf,2002,35868.80078125
deu,m,2002,19855.900390625
deu,f,2002,16012.900390625
deu,mf,2003,35523.0
deu,m,2003,19529.400390625
deu,f,2003,15993.599609375
deu,mf,2004,35022.5
deu,m,2004,19230.400390625
deu,f,2004,15792.099609375
deu,mf,2005,35844.69921875
deu,m,2005,19636.0
deu,f,2005,16208.7001953125
deu,mf,2006,36633.0
deu,m,2006,20000.400390625
deu,f,2006,16632.599609375
deu,mf,2007,37397.19921875
deu,m,2007,20378.400390625
deu,f,2007,17018.80078125
deu,mf,2008,37902.30078125
deu,m,2008,20631.19921875
deu,f,2008,17271.099609375
deu,mf,2009,37807.80078125
deu,m,2009,20400.80078125
deu,f,2009,17407.0
deu,mf,2010,38072.69921875
deu,m,2010,20481.400390625
deu,f,2010,17591.30078125
deu,mf,2011,38045.3984375
deu,m,2011,20337.5
deu,f,2011,17707.900390625
deu,mf,2012,38320.6015625
deu,m,2012,20512.0
deu,f,2012,17808.599609375
deu,mf,2013,38640.0
deu,m,2013,20583.900390625
deu,f,2013,18056.099609375
deu,mf,2014,38915.3984375
deu,m,2014,20701.400390625
deu,f,2014,18214.0
gha,mf,1992,5770.0
gha,m,1992,2600.0
gha,f,1992,3170.0
gha,mf,1999,8300.0
gha,m,1999,4100.0
gha,f,1999,4200.0
gha,mf,2010,10479.490234375
gha,m,2010,5100.1728515625
gha,f,2010,5379.31201171875
gha,mf,2013,12039.7001953125
gha,m,2013,5783.0
gha,f,2013,6256.7001953125
grc,mf,1981,3531.0
grc,m,1981,2423.5
grc,f,1981,1107.5
grc,mf,1982,3501.800048828125
grc,m,1982,2426.60009765625
grc,f,1982,1075.199951171875
grc,mf,1983,3540.199951171875
grc,m,1983,2384.0
grc,f,1983,1156.199951171875
grc,mf,1984,3553.0
grc,m,1984,2376.300048828125
grc,f,1984,1176.699951171875
grc,mf,1985,3588.699951171875
grc,m,1985,2371.39990234375
grc,f,1985,1217.300048828125
grc,mf,1986,3600.800048828125
grc,m,1986,2377.699951171875
grc,f,1986,1223.0999755859375
grc,mf,1987,3597.39990234375
grc,m,1987,2361.5
grc,f,1987,1235.9000244140625
grc,mf,1988,3657.199951171875
grc,m,1988,2379.60009765625
grc,f,1988,1277.699951171875
grc,mf,1989,3670.89990234375
grc,m,1989,2385.5
grc,f,1989,1285.4000244140625
grc,mf,1990,3719.10009765625
grc,m,1990,2409.300048828125
grc,f,1990,1309.699951171875
grc,mf,1991,3632.39990234375
grc,m,1991,2406.800048828125
grc,f,1991,1225.699951171875
grc,mf,1992,3680.0390625
grc,m,1992,2399.943115234375
grc,f,1992,1280.095947265625
grc,mf,1993,3715.363037109375
grc,m,1993,2416.544921875
grc,f,1993,1298.8179931640625
grc,mf,1994,3786.156982421875
grc,m,1994,2449.43896484375
grc,f,1994,1336.718017578125
grc,mf,1995,3820.510009765625
grc,m,1995,2449.16796875
grc,f,1995,1371.342041015625
grc,mf,1996,3868.282958984375
grc,m,1996,2467.37109375
grc,f,1996,1400.9119873046875
grc,mf,1997,3853.3349609375
grc,m,1997,2438.555908203125
grc,f,1997,1414.779052734375
grc,mf,1998,4023.679931640625
grc,m,1998,2559.406005859375
grc,f,1998,1464.2740478515625
grc,mf,1999,3944.60009765625
grc,m,1999,2485.89990234375
grc,f,1999,1458.699951171875
grc,mf,2000,4004.0
grc,m,2000,2511.199951171875
grc,f,2000,1492.800048828125
grc,mf,2001,4131.39990234375
grc,m,2001,2596.800048828125
grc,f,2001,1534.5999755859375
grc,mf,2002,4193.2998046875
grc,m,2002,2614.800048828125
grc,f,2002,1578.5
grc,mf,2003,4273.2001953125
grc,m,2003,2644.300048828125
grc,f,2003,1628.9000244140625
grc,mf,2004,4329.5
grc,m,2004,2663.10009765625
grc,f,2004,1666.4000244140625
grc,mf,2005,4360.7001953125
grc,m,2005,2671.5
grc,f,2005,1689.199951171875
grc,mf,2006,4440.2998046875
grc,m,2006,2697.0
grc,f,2006,1743.300048828125
grc,mf,2007,4476.2001953125
grc,m,2007,2713.199951171875
grc,f,2007,1763.0
grc,mf,2008,4522.89990234375
grc,m,2008,2721.89990234375
grc,f,2008,1801.0
grc,mf,2009,4469.2001953125
grc,m,2009,2660.39990234375
grc,f,2009,1808.800048828125
grc,mf,2010,4306.39990234375
grc,m,2010,2541.60009765625
grc,f,2010,1764.699951171875
grc,mf,2011,3979.0
grc,m,2011,2337.699951171875
grc,f,2011,1641.300048828125
grc,mf,2012,3636.0
grc,m,2012,2125.89990234375
grc,f,2012,1510.0999755859375
grc,mf,2013,3459.0
grc,m,2013,2027.300048828125
grc,f,2013,1431.800048828125
grc,mf,2014,3479.5
grc,m,2014,2016.5999755859375
grc,f,2014,1462.9000244140625
grl,mf,2011,24.31999969482422
grl,m,2011,13.38599967956543
grl,f,2011,10.932000160217285
grd,mf,1988,28.02199935913086
grd,m,1988,15.984999656677246
grd,f,1988,12.036999702453613
grd,mf,1994,30.40999984741211
grd,m,1994,18.709999084472656
grd,f,1994,11.699999809265137
grd,mf,1996,35.08000183105469
grd,m,1996,20.350000381469727
grd,f,1996,14.729999542236328
grd,mf,1998,34.78900146484375
grd,m,1998,20.732999801635742
grd,f,1998,14.055999755859375
glp,mf,1980,81.4000015258789
glp,mf,2009,124.80000305175781
glp,mf,2010,126.30000305175781
glp,mf,2011,128.60000610351562
glp,mf,2012,126.0
gum,mf,1980,32.69200134277344
gum,mf,1990,52.14400100708008
gum,mf,2000,57.053001403808594
gum,mf,2010,63.678001403808594
gtm,mf,1981,2135.800048828125
gtm,m,1981,1696.0
gtm,f,1981,439.79998779296875
gtm,mf,1982,2227.800048828125
gtm,m,1982,1769.0999755859375
gtm,f,1982,458.70001220703125
gtm,mf,1987,2644.300048828125
gtm,m,1987,2011.4000244140625
gtm,f,1987,632.9000244140625
gtm,mf,1989,2840.39990234375
gtm,m,1989,2123.800048828125
gtm,f,1989,716.5999755859375
gtm,mf,1990,650.4000244140625
gtm,m,1990,435.5
gtm,f,1990,214.89999389648438
gtm,mf,1991,681.4000244140625
gtm,m,1991,449.5
gtm,f,1991,231.89999389648438
gtm,mf,1998,3807.617919921875
gtm,m,1998,2393.14892578125
gtm,f,1998,1414.468994140625
gtm,mf,2000,4094.14111328125
gtm,m,2000,2600.39306640625
gtm,f,2000,1493.748046875
gtm,mf,2002,4769.3837890625
gtm,m,2002,3064.8701171875
gtm,f,2002,1704.5140380859375
gtm,mf,2003,4893.15283203125
gtm,m,2003,3074.882080078125
gtm,f,2003,1818.27099609375
gtm,mf,2004,4834.0439453125
gtm,m,2004,3149.23388671875
gtm,f,2004,1684.8089599609375
gtm,mf,2006,5390.5
gtm,m,2006,3338.699951171875
gtm,f,2006,2051.800048828125
gtm,mf,2011,5341.22119140625
gtm,m,2011,3582.426025390625
gtm,f,2011,1758.7950439453125
gtm,mf,2012,6055.826171875
gtm,m,2012,3829.175048828125
gtm,f,2012,2226.65087890625
gtm,mf,2013,6096.751953125
gtm,m,2013,3947.132080078125
gtm,f,2013,2149.6201171875
ggy,mf,2011,32.39400100708008
ggy,m,2011,17.52199935913086
ggy,f,2011,14.871999740600586
ggy,mf,2012,32.165000915527344
ggy,m,2012,17.354999542236328
ggy,f,2012,14.810999870300293
gin,mf,1994,3362.56005859375
gin,m,1994,1608.7239990234375
gin,f,1994,1753.8360595703125
gin,mf,2009,4848.15380859375
gin,m,2009,2506.9990234375
gin,f,2009,2341.155029296875
gin,mf,2010,5005.48291015625
gin,m,2010,2575.216064453125
gin,f,2010,2430.26708984375
gin,mf,2011,4832.6767578125
gin,m,2011,2501.60205078125
gin,f,2011,2331.074951171875
gin,mf,2012,4982.490234375
gin,m,2012,2579.15087890625
gin,f,2012,2403.339111328125
guy,mf,1997,239.8000030517578
guy,m,1997,160.8000030517578
guy,f,1997,79.5999984741211
guy,mf,2001,239.8470001220703
guy,m,2001,160.82899475097656
guy,f,2001,79.55799865722656
guy,mf,2002,239.60000610351562
guy,m,2002,169.1999969482422
guy,f,2002,70.4000015258789
hti,mf,1980,1953.5999755859375
hti,m,1980,999.2000122070312
hti,f,1980,954.4000244140625
hti,mf,1981,1984.9000244140625
hti,m,1981,1006.9400024414062
hti,f,1981,977.9600219726562
hti,mf,1982,1869.449951171875
hti,m,1982,1116.06005859375
hti,f,1982,753.3900146484375
hti,mf,1983,1877.8800048828125
hti,m,1983,1120.9100341796875
hti,f,1983,756.969970703125
hti,mf,1988,1788.4599609375
hti,m,1988,1123.3499755859375
hti,f,1988,665.0800170898438
hti,mf,1990,2339.4599609375
hti,m,1990,1416.1099853515625
hti,f,1990,923.3499755859375
hti,mf,1999,2750.0
hti,m,1999,1437.095947265625
hti,f,1999,1312.93798828125
hnd,mf,1980,996.2999877929688
hnd,mf,1981,1010.2000122070312
hnd,mf,1982,1049.800048828125
hnd,mf,1983,956.2999877929688
hnd,mf,1990,1212.9000244140625
hnd,m,1990,903.5999755859375
hnd,f,1990,309.3999938964844
hnd,mf,1991,1494.4000244140625
hnd,mf,1992,1674.699951171875
hnd,m,1992,1152.0
hnd,f,1992,522.7000122070312
hnd,mf,1994,1696.2679443359375
hnd,m,1994,1176.7879638671875
hnd,f,1994,519.47998046875
hnd,mf,1995,1806.5
hnd,m,1995,1266.5999755859375
hnd,f,1995,539.9000244140625
hnd,mf,1996,1985.0
hnd,m,1996,1328.199951171875
hnd,f,1996,656.9000244140625
hnd,mf,1997,2088.5
hnd,m,1997,1374.5
hnd,f,1997,714.0
hnd,mf,1998,2134.89990234375
hnd,m,1998,1400.800048828125
hnd,f,1998,734.2000122070312
hnd,mf,1999,2299.0
hnd,m,1999,1472.0999755859375
hnd,f,1999,826.9000244140625
hnd,mf,2001,2288.699951171875
hnd,m,2001,1535.9000244140625
hnd,f,2001,752.7999877929688
hnd,mf,2002,2351.077880859375
hnd,m,2002,1593.0460205078125
hnd,f,2002,758.0330200195312
hnd,mf,2003,2426.14892578125
hnd,m,2003,1610.8599853515625
hnd,f,2003,815.2899780273438
hnd,mf,2004,2438.9541015625
hnd,m,2004,1638.06494140625
hnd,f,2004,800.8889770507812
hnd,mf,2005,2543.4951171875
hnd,m,2005,1736.489013671875
hnd,f,2005,807.0029907226562
hnd,mf,2006,2724.364013671875
hnd,m,2006,1788.6529541015625
hnd,f,2006,935.7109985351562
hnd,mf,2007,2836.09912109375
hnd,m,2007,1848.7130126953125
hnd,f,2007,987.3820190429688
hnd,mf,2008,2952.760986328125
hnd,m,2008,1918.0030517578125
hnd,f,2008,1034.758056640625
hnd,mf,2009,3135.537109375
hnd,m,2009,2033.1180419921875
hnd,f,2009,1102.4210205078125
hnd,mf,2010,3253.97998046875
hnd,m,2010,2096.51904296875
hnd,f,2010,1157.4610595703125
hnd,mf,2011,3226.135009765625
hnd,m,2011,2112.344970703125
hnd,f,2011,1113.7900390625
hnd,mf,2012,3243.876953125
hnd,m,2012,2133.712890625
hnd,f,2012,1110.1629638671875
hnd,mf,2013,3487.009033203125
hnd,m,2013,2227.0
hnd,f,2013,1260.009033203125
hkg,mf,1980,2237.800048828125
hkg,m,1980,1458.0
hkg,f,1980,779.7999877929688
hkg,mf,1981,2411.10009765625
hkg,m,1981,1544.5
hkg,f,1981,866.5999755859375
hkg,mf,1982,2407.10009765625
hkg,m,1982,1536.9000244140625
hkg,f,1982,870.2000122070312
hkg,mf,1983,2426.699951171875
hkg,m,1983,1542.199951171875
hkg,f,1983,884.5
hkg,mf,1984,2505.199951171875
hkg,m,1984,1577.5999755859375
hkg,f,1984,927.5
hkg,mf,1985,2543.300048828125
hkg,m,1985,1613.0
hkg,f,1985,930.4000244140625
hkg,mf,1986,2623.699951171875
hkg,m,1986,1662.5999755859375
hkg,f,1986,961.0
hkg,mf,1987,2680.800048828125
hkg,m,1987,1697.800048828125
hkg,f,1987,983.0999755859375
hkg,mf,1988,2725.0
hkg,m,1988,1730.0999755859375
hkg,f,1988,994.9000244140625
hkg,mf,1989,2723.10009765625
hkg,m,1989,1731.5
hkg,f,1989,991.5999755859375
hkg,mf,1990,2711.5
hkg,m,1990,1724.699951171875
hkg,f,1990,986.9000244140625
hkg,mf,1991,2753.699951171875
hkg,m,1991,1722.300048828125
hkg,f,1991,1031.4000244140625
hkg,mf,1992,2737.60009765625
hkg,m,1992,1730.699951171875
hkg,f,1992,1006.9000244140625
hkg,mf,1993,2800.10009765625
hkg,m,1993,1758.9000244140625
hkg,f,1993,1041.199951171875
hkg,mf,1994,2872.800048828125
hkg,m,1994,1781.199951171875
hkg,f,1994,1091.5999755859375
hkg,mf,1995,2905.10009765625
hkg,m,1995,1778.199951171875
hkg,f,1995,1126.9000244140625
hkg,mf,1996,3073.300048828125
hkg,m,1996,1865.9000244140625
hkg,f,1996,1207.4000244140625
hkg,mf,1997,3163.60009765625
hkg,m,1997,1909.699951171875
hkg,f,1997,1253.9000244140625
hkg,mf,1998,3122.0
hkg,m,1998,1856.9000244140625
hkg,f,1998,1265.0999755859375
hkg,mf,1999,3112.10009765625
hkg,m,1999,1816.5
hkg,f,1999,1295.5999755859375
hkg,mf,2000,3207.300048828125
hkg,m,2000,1854.5
hkg,f,2000,1352.800048828125
hkg,mf,2001,3252.89990234375
hkg,m,2001,1845.699951171875
hkg,f,2001,1407.300048828125
hkg,mf,2002,3218.39990234375
hkg,m,2002,1794.0
hkg,f,2002,1424.4000244140625
hkg,mf,2003,3190.60009765625
hkg,m,2003,1764.300048828125
hkg,f,2003,1426.300048828125
hkg,mf,2004,3273.5
hkg,m,2004,1800.800048828125
hkg,f,2004,1472.699951171875
hkg,mf,2005,3336.60009765625
hkg,m,2005,1822.5999755859375
hkg,f,2005,1514.0
hkg,mf,2006,3400.800048828125
hkg,m,2006,1840.4000244140625
hkg,f,2006,1560.4000244140625
hkg,mf,2007,3483.800048828125
hkg,m,2007,1869.0
hkg,f,2007,1614.800048828125
hkg,mf,2008,3529.89990234375
hkg,m,2008,1873.9749755859375
hkg,f,2008,1655.925048828125
hkg,mf,2009,3467.60009765625
hkg,m,2009,1826.199951171875
hkg,f,2009,1641.4000244140625
hkg,mf,2010,3474.10009765625
hkg,m,2010,1833.699951171875
hkg,f,2010,1640.5
hkg,mf,2011,3576.0
hkg,m,2011,1865.0
hkg,f,2011,1711.0
hkg,mf,2012,3661.0
hkg,m,2012,1897.0
hkg,f,2012,1764.0
hkg,mf,2013,3728.0
hkg,m,2013,1916.800048828125
hkg,f,2013,1811.199951171875
hkg,mf,2014,3749.199951171875
hkg,m,2014,1917.199951171875
hkg,f,2014,1832.0
hun,mf,1980,5044.10009765625
hun,m,1980,2782.39990234375
hun,f,1980,2261.699951171875
hun,mf,1981,5256.0
hun,m,1981,2758.0
hun,f,1981,2498.0
hun,mf,1982,5223.39990234375
hun,m,1982,2740.5
hun,f,1982,2482.89990234375
hun,mf,1983,5183.60009765625
hun,m,1983,2710.300048828125
hun,f,1983,2473.300048828125
hun,mf,1984,5147.2998046875
hun,m,1984,2679.89990234375
hun,f,1984,2467.39990234375
hun,mf,1985,5121.0
hun,m,1985,2653.300048828125
hun,f,1985,2467.699951171875
hun,mf,1986,5111.2001953125
hun,m,1986,2639.300048828125
hun,f,1986,2471.89990234375
hun,mf,1987,5092.7998046875
hun,m,1987,2631.60009765625
hun,f,1987,2461.199951171875
hun,mf,1988,5069.7001953125
hun,m,1988,2616.800048828125
hun,f,1988,2452.89990234375
hun,mf,1989,5051.7998046875
hun,m,1989,2602.199951171875
hun,f,1989,2449.60009765625
hun,mf,1990,4980.10009765625
hun,m,1990,2569.89990234375
hun,f,1990,2410.199951171875
hun,mf,1991,4712.10009765625
hun,m,1991,2411.300048828125
hun,f,1991,2300.800048828125
hun,mf,1992,4082.699951171875
hun,mf,1993,3827.300048828125
hun,mf,1994,3751.5
hun,m,1994,2055.0
hun,f,1994,1696.5
hun,mf,1995,3678.800048828125
hun,m,1995,2049.60009765625
hun,f,1995,1629.199951171875
hun,mf,1996,3584.781982421875
hun,m,1996,1986.373046875
hun,f,1996,1598.4090576171875
hun,mf,1997,3579.52490234375
hun,m,1997,1997.4300537109375
hun,f,1997,1582.094970703125
hun,mf,1998,3640.54296875
hun,m,1998,2005.9300537109375
hun,f,1998,1634.613037109375
hun,mf,1999,3762.39990234375
hun,m,1999,2067.5
hun,f,1999,1694.9000244140625
hun,mf,2000,3781.5
hun,m,2000,2076.89990234375
hun,f,2000,1704.5999755859375
hun,mf,2001,3841.199951171875
hun,m,2001,2100.300048828125
hun,f,2001,1740.800048828125
hun,mf,2002,3847.10009765625
hun,m,2002,2098.199951171875
hun,f,2002,1748.9000244140625
hun,mf,2003,3899.39990234375
hun,m,2003,2116.10009765625
hun,f,2003,1783.300048828125
hun,mf,2004,3869.10009765625
hun,m,2004,2102.39990234375
hun,f,2004,1766.5999755859375
hun,mf,2005,3878.60009765625
hun,m,2005,2101.199951171875
hun,f,2005,1777.4000244140625
hun,mf,2006,3904.0
hun,m,2006,2123.199951171875
hun,f,2006,1780.800048828125
hun,mf,2007,3872.5
hun,m,2007,2111.89990234375
hun,f,2007,1760.5999755859375
hun,mf,2008,3818.0
hun,m,2008,2075.89990234375
hun,f,2008,1742.199951171875
hun,mf,2009,3717.300048828125
hun,m,2009,2006.5
hun,f,2009,1710.800048828125
hun,mf,2010,3701.300048828125
hun,m,2010,1975.0
hun,f,2010,1726.300048828125
hun,mf,2011,3724.199951171875
hun,m,2011,2000.800048828125
hun,f,2011,1723.4000244140625
hun,mf,2012,3792.800048828125
hun,m,2012,2028.699951171875
hun,f,2012,1764.0999755859375
hun,mf,2013,3860.0
hun,m,2013,2084.5
hun,f,2013,1775.5
hun,mf,2014,4069.89990234375
hun,m,2014,2202.699951171875
hun,f,2014,1867.199951171875
isl,mf,1990,126.0
isl,mf,1991,136.89999389648438
isl,m,1991,74.5
isl,f,1991,62.400001525878906
isl,mf,1992,136.89999389648438
isl,m,1992,74.30000305175781
isl,f,1992,62.599998474121094
isl,mf,1993,136.60000610351562
isl,m,1993,73.30000305175781
isl,f,1993,63.29999923706055
isl,mf,1994,137.6999969482422
isl,m,1994,73.5
isl,f,1994,64.19999694824219
isl,mf,1995,139.74000549316406
isl,m,1995,74.10199737548828
isl,f,1995,65.63700103759766
isl,mf,1996,140.27699279785156
isl,m,1996,75.22699737548828
isl,f,1996,65.05000305175781
isl,mf,1997,139.31399536132812
isl,m,1997,75.01300048828125
isl,f,1997,64.30000305175781
isl,mf,1998,144.61700439453125
isl,m,1998,77.98600006103516
isl,f,1998,66.63099670410156
isl,mf,1999,143.6999969482422
isl,m,1999,76.30000305175781
isl,f,1999,67.30000305175781
isl,mf,2000,150.1999969482422
isl,m,2000,79.0
isl,f,2000,71.19999694824219
isl,mf,2001,151.8000030517578
isl,m,2001,80.69999694824219
isl,f,2001,71.0999984741211
isl,mf,2002,150.10000610351562
isl,m,2002,78.9000015258789
isl,f,2002,71.19999694824219
isl,mf,2003,151.1999969482422
isl,m,2003,79.5999984741211
isl,f,2003,71.5999984741211
isl,mf,2004,150.60000610351562
isl,m,2004,79.19999694824219
isl,f,2004,71.5
isl,mf,2005,153.89999389648438
isl,m,2005,81.0999984741211
isl,f,2005,72.80000305175781
isl,mf,2006,162.0
isl,m,2006,87.30000305175781
isl,f,2006,74.69999694824219
isl,mf,2007,169.60000610351562
isl,m,2007,92.4000015258789
isl,f,2007,77.0999984741211
isl,mf,2008,170.60000610351562
isl,m,2008,92.69999694824219
isl,f,2008,77.9000015258789
isl,mf,2009,159.6999969482422
isl,m,2009,83.5999984741211
isl,f,2009,76.0
isl,mf,2010,158.8000030517578
isl,m,2010,82.19999694824219
isl,f,2010,76.5
isl,mf,2011,159.1999969482422
isl,m,2011,82.19999694824219
isl,f,2011,77.0
isl,mf,2012,160.8000030517578
isl,m,2012,83.19999694824219
isl,f,2012,77.5999984741211
isl,mf,2013,165.39999389648438
isl,m,2013,85.9000015258789
isl,f,2013,79.5
isl,mf,2014,167.5
isl,m,2014,86.69999694824219
isl,f,2014,80.80000305175781
ind,mf,1994,289833.40625
ind,m,1994,205804.296875
ind,f,1994,84029.046875
ind,mf,2000,330195.6875
ind,m,2000,235618.59375
ind,f,2000,94577.09375
ind,mf,2005,371989.59375
ind,m,2005,259207.90625
ind,f,2005,112781.703125
ind,mf,2010,374285.6875
ind,m,2010,278049.90625
ind,f,2010,96235.78125
ind,mf,2012,395648.40625
ind,m,2012,296424.59375
ind,f,2012,99223.796875
idn,mf,1980,51554.0
idn,m,1980,34619.0
idn,f,1980,16935.0
idn,mf,1982,57803.0
idn,m,1982,37065.0
idn,f,1982,20738.0
idn,mf,1985,62457.0
idn,m,1985,39951.0
idn,f,1985,22507.0
idn,mf,1986,68338.0
idn,m,1986,41441.0
idn,f,1986,26897.0
idn,mf,1987,70402.0
idn,m,1987,42480.0
idn,f,1987,27922.0
idn,mf,1988,72518.0
idn,m,1988,43640.0
idn,f,1988,28878.0
idn,mf,1989,73425.0
idn,m,1989,44109.0
idn,f,1989,29316.0
idn,mf,1990,75851.0
idn,m,1990,46428.0
idn,f,1990,29423.0
idn,mf,1991,76423.0
idn,m,1991,47229.0
idn,f,1991,29194.0
idn,mf,1992,78104.0
idn,m,1992,47645.0
idn,f,1992,30460.0
idn,mf,1993,79201.0
idn,m,1993,48735.0
idn,f,1993,30465.0
idn,mf,1994,82037.0
idn,m,1994,50308.0
idn,f,1994,31729.0
idn,mf,1995,80110.0
idn,m,1995,51686.0
idn,f,1995,28424.0
idn,mf,1996,85702.0
idn,m,1996,52990.0
idn,f,1996,32712.0
idn,mf,1997,87050.0
idn,m,1997,53971.0
idn,f,1997,33079.0
idn,mf,1998,87674.0
idn,m,1998,53901.0
idn,f,1998,33773.0
idn,mf,1999,88817.0
idn,m,1999,54909.0
idn,f,1999,32908.0
idn,mf,2000,89838.0
idn,m,2000,55439.0
idn,f,2000,34399.0
idn,mf,2001,90807.0
idn,m,2001,57131.0
idn,f,2001,33676.0
idn,mf,2002,91647.0
idn,m,2002,58583.0
idn,f,2002,33064.0
idn,mf,2003,92811.0
idn,m,2003,59500.0
idn,f,2003,33311.0
idn,mf,2004,93722.0
idn,m,2004,60582.0
idn,f,2004,33141.0
idn,mf,2005,93958.0
idn,m,2005,61439.0
idn,f,2005,32519.0
idn,mf,2006,95457.0
idn,m,2006,61977.0
idn,f,2006,33480.0
idn,mf,2007,99930.0
idn,m,2007,63148.0
idn,f,2007,36782.0
idn,mf,2008,102553.0
idn,m,2008,63899.0
idn,f,2008,38653.0
idn,mf,2009,104870.703125
idn,m,2009,65122.53125
idn,f,2009,39748.140625
idn,mf,2010,108207.796875
idn,m,2010,67462.2265625
idn,f,2010,40745.5390625
idn,mf,2011,108165.796875
idn,mf,2012,113011.6015625
idn,mf,2013,112761.1015625
idn,m,2013,70335.2421875
idn,f,2013,42425.828125
idn,mf,2014,116399.0
irn,mf,1982,5025.0
irn,mf,1996,14572.0
irn,m,1996,12806.0
irn,f,1996,1765.0
irn,mf,2005,20619.0
irn,m,2005,16657.0
irn,f,2005,3962.0
irn,mf,2006,20841.0
irn,m,2006,16872.0
irn,f,2006,3970.0
irn,mf,2007,21092.0
irn,m,2007,17230.0
irn,f,2007,3862.0
irn,mf,2008,20500.0
irn,m,2008,17119.0
irn,f,2008,3381.0
irn,mf,2009,21000.69921875
irn,m,2009,17334.08984375
irn,f,2009,3666.618896484375
irn,mf,2010,20656.689453125
irn,m,2010,17199.689453125
irn,f,2010,3457.008056640625
irn,mf,2014,21304.30078125
irn,m,2014,18205.0
irn,f,2014,3099.301025390625
irq,mf,2004,6015.22509765625
irq,m,2004,5036.9189453125
irq,f,2004,978.3060302734375
irq,mf,2006,6557.2001953125
irq,m,2006,5224.0
irq,f,2006,1333.199951171875
irq,mf,2007,7116.7001953125
irq,m,2007,6028.39990234375
irq,f,2007,1088.300048828125
irq,mf,2008,7606.10009765625
irq,m,2008,6176.89990234375
irq,f,2008,1429.199951171875
irl,mf,1983,1124.0
irl,m,1983,777.5999755859375
