country,sex,year,not_adequately_defined
lca,f,1995,0.5
lca,mf,1996,0.20000000298023224
lca,m,1996,0.20000000298023224
lca,f,1996,0.20000000298023224
lca,mf,1997,0.30000001192092896
lca,m,1997,0.4000000059604645
lca,f,1997,0.10000000149011612
lca,mf,1998,0.30000001192092896
lca,m,1998,0.4000000059604645
lca,f,1998,0.10000000149011612
lca,mf,1999,0.10000000149011612
lca,m,1999,0.10000000149011612
lca,f,1999,0.10000000149011612
lca,mf,2000,1.2999999523162842
lca,m,2000,1.7000000476837158
lca,f,2000,0.8999999761581421
lca,mf,2001,
lca,mf,2002,14.800000190734863
lca,m,2002,16.399999618530273
lca,f,2002,12.800000190734863
lca,mf,2003,10.899999618530273
lca,m,2003,12.399999618530273
lca,f,2003,9.0
lca,mf,2004,9.699999809265137
lca,m,2004,11.100000381469727
lca,f,2004,7.900000095367432
lca,mf,2005,5.099999904632568
lca,m,2005,5.300000190734863
lca,f,2005,4.900000095367432
lca,mf,2006,7.900000095367432
lca,m,2006,8.699999809265137
lca,f,2006,6.699999809265137
spm,mf,1986,0.5
spm,mf,1989,2.700000047683716
vct,mf,1980,20.200000762939453
vct,m,1980,15.699999809265137
vct,f,1980,28.799999237060547
vct,mf,1991,0.0
vct,mf,2001,3.0
vct,mf,2008,4.900000095367432
vct,m,2008,4.400000095367432
vct,f,2008,7.099999904632568
wsm,mf,2001,1.7000000476837158
wsm,m,2001,1.5
wsm,f,2001,2.0
wsm,mf,2006,4.699999809265137
wsm,m,2006,4.199999809265137
wsm,f,2006,5.5
wsm,mf,2011,0.5
wsm,m,2011,0.4000000059604645
wsm,f,2011,0.6000000238418579
wsm,mf,2012,
wsm,m,2012,
wsm,f,2012,
smr,mf,1980,
smr,m,1980,
smr,f,1980,
smr,mf,1981,
smr,m,1981,
smr,f,1981,
smr,mf,1982,
smr,m,1982,
smr,f,1982,
smr,mf,1983,
smr,m,1983,
smr,f,1983,
smr,mf,1984,
smr,m,1984,
smr,f,1984,
smr,mf,1985,
smr,m,1985,
smr,f,1985,
smr,mf,1986,
smr,m,1986,
smr,f,1986,
smr,mf,1987,
smr,m,1987,
smr,f,1987,
smr,mf,1988,
smr,m,1988,
smr,f,1988,
smr,mf,1989,
smr,m,1989,
smr,f,1989,
smr,mf,1990,
smr,m,1990,
smr,f,1990,
smr,mf,1991,
smr,m,1991,
smr,f,1991,
smr,mf,1992,
smr,m,1992,
smr,f,1992,
smr,mf,1993,
smr,m,1993,
smr,f,1993,
smr,mf,1995,4.699999809265137
smr,m,1995,5.900000095367432
smr,f,1995,2.799999952316284
smr,mf,1996,4.300000190734863
smr,m,1996,5.400000095367432
smr,f,1996,2.5
smr,mf,1997,4.300000190734863
smr,m,1997,5.400000095367432
smr,f,1997,2.5999999046325684
smr,mf,1998,3.9000000953674316
smr,m,1998,5.0
smr,f,1998,2.299999952316284
smr,mf,1999,3.5
smr,m,1999,4.400000095367432
smr,f,1999,2.200000047683716
smr,mf,2001,0.0
smr,m,2001,0.0
smr,f,2001,0.0
smr,mf,2002,0.0
smr,m,2002,0.0
smr,f,2002,0.10000000149011612
smr,mf,2003,0.0
smr,m,2003,0.0
smr,f,2003,0.0
smr,mf,2004,0.0
smr,m,2004,0.0
smr,f,2004,0.0
smr,mf,2005,0.0
smr,m,2005,0.0
smr,f,2005,0.0
smr,mf,2006,0.0
smr,m,2006,0.0
smr,f,2006,0.0
smr,mf,2007,0.10000000149011612
smr,m,2007,0.10000000149011612
smr,f,2007,0.10000000149011612
smr,mf,2008,0.10000000149011612
smr,m,2008,0.10000000149011612
smr,f,2008,0.10000000149011612
smr,mf,2009,
smr,m,2009,
smr,f,2009,
smr,mf,2010,
smr,m,2010,
smr,f,2010,
stp,mf,1980,
stp,m,1980,
stp,f,1980,
stp,mf,1981,
stp,m,1981,
stp,f,1981,
stp,mf,1982,
stp,m,1982,
stp,f,1982,
stp,mf,1983,
stp,m,1983,
stp,f,1983,
stp,mf,1984,
stp,m,1984,
stp,f,1984,
stp,mf,1991,3.0999999046325684
stp,m,1991,2.9000000953674316
stp,f,1991,3.5
stp,mf,2000,0.6000000238418579
stp,m,2000,0.5
stp,f,2000,0.6000000238418579
stp,mf,2012,5.400000095367432
stp,m,2012,5.300000190734863
stp,f,2012,6.099999904632568
sau,mf,1992,0.0
sau,m,1992,0.0
sau,f,1992,0.0
sau,mf,1999,0.10000000149011612
sau,m,1999,0.10000000149011612
sau,f,1999,0.0
sau,mf,2000,0.10000000149011612
sau,m,2000,0.0
sau,f,2000,0.10000000149011612
sau,mf,2001,0.20000000298023224
sau,m,2001,0.20000000298023224
sau,f,2001,0.5
sau,mf,2002,
sau,m,2002,
sau,f,2002,
sau,mf,2006,
sau,m,2006,
sau,f,2006,
sau,mf,2007,
sau,m,2007,
sau,f,2007,
sau,mf,2008,
sau,m,2008,
sau,f,2008,
sau,mf,2009,
sau,m,2009,
sau,f,2009,
sau,mf,2011,
sau,m,2011,
sau,f,2011,
sau,mf,2012,
sau,m,2012,
sau,f,2012,
sau,mf,2013,
sau,m,2013,
sau,f,2013,
sen,mf,2001,5.900000095367432
sen,m,2001,5.599999904632568
sen,f,2001,6.300000190734863
sen,mf,2006,15.399999618530273
sen,m,2006,13.0
sen,f,2006,19.700000762939453
sen,mf,2011,13.399999618530273
sen,m,2011,10.699999809265137
sen,f,2011,16.899999618530273
srb,mf,2004,0.10000000149011612
srb,m,2004,0.10000000149011612
srb,f,2004,0.10000000149011612
srb,mf,2005,0.0
srb,m,2005,0.0
srb,f,2005,0.0
srb,mf,2006,0.0
srb,m,2006,0.0
srb,f,2006,0.0
srb,mf,2007,0.0
srb,m,2007,0.0
srb,f,2007,0.0
srb,mf,2008,0.0
srb,m,2008,0.0
srb,f,2008,0.0
srb,mf,2009,
srb,m,2009,
srb,f,2009,
srb,mf,2010,
srb,m,2010,
srb,f,2010,
srb,mf,2011,
srb,m,2011,
srb,f,2011,
srb,mf,2012,
srb,m,2012,
srb,f,2012,
srb,mf,2013,
srb,m,2013,
srb,f,2013,
syc,mf,2011,0.30000001192092896
syc,m,2011,0.20000000298023224
syc,f,2011,0.5
sle,mf,2003,1.0
sle,m,2003,1.399999976158142
sle,f,2003,0.699999988079071
sle,mf,2004,
sle,m,2004,
sle,f,2004,
sgp,mf,1980,0.4000000059604645
sgp,m,1980,0.5
sgp,f,1980,0.10000000149011612
sgp,mf,1981,0.30000001192092896
sgp,m,1981,0.4000000059604645
sgp,f,1981,0.0
sgp,mf,1982,0.20000000298023224
sgp,m,1982,0.30000001192092896
sgp,f,1982,0.0
sgp,mf,1983,0.10000000149011612
sgp,m,1983,0.20000000298023224
sgp,f,1983,0.0
sgp,mf,1984,0.20000000298023224
sgp,m,1984,0.30000001192092896
sgp,f,1984,0.0
sgp,mf,1985,0.20000000298023224
sgp,m,1985,0.30000001192092896
sgp,f,1985,0.0
sgp,mf,1986,0.20000000298023224
sgp,m,1986,0.30000001192092896
sgp,f,1986,0.0
sgp,mf,1987,0.10000000149011612
sgp,m,1987,0.20000000298023224
sgp,f,1987,0.0
sgp,mf,1988,0.10000000149011612
sgp,m,1988,0.20000000298023224
sgp,f,1988,0.0
sgp,mf,1989,0.10000000149011612
sgp,m,1989,0.20000000298023224
sgp,f,1989,0.0
sgp,mf,1990,0.0
sgp,m,1990,0.0
sgp,f,1990,0.0
sgp,mf,1991,
sgp,m,1991,
sgp,f,1991,
sgp,mf,1992,
sgp,m,1992,
sgp,f,1992,
sgp,mf,1993,
sgp,m,1993,
sgp,f,1993,
sgp,mf,1994,
sgp,m,1994,
sgp,f,1994,
sgp,mf,1995,
sgp,m,1995,
sgp,f,1995,
sgp,mf,1996,
sgp,m,1996,
sgp,f,1996,
sgp,mf,1997,
sgp,m,1997,
sgp,f,1997,
sgp,mf,1998,
sgp,m,1998,
sgp,f,1998,
sgp,mf,1999,
sgp,m,1999,
sgp,f,1999,
sgp,mf,2001,
sgp,m,2001,
sgp,f,2001,
sgp,mf,2002,
sgp,m,2002,
sgp,f,2002,
sgp,mf,2003,
sgp,m,2003,
sgp,f,2003,
sgp,mf,2004,
sgp,m,2004,
sgp,f,2004,
sgp,mf,2005,
sgp,mf,2006,
sgp,m,2006,
sgp,f,2006,
sgp,mf,2007,
sgp,m,2007,
sgp,f,2007,
sgp,mf,2008,
sgp,m,2008,
sgp,f,2008,
sgp,mf,2009,
sgp,mf,2010,
sgp,mf,2011,1.2000000476837158
sgp,m,2011,1.600000023841858
sgp,f,2011,0.699999988079071
sgp,mf,2012,1.2999999523162842
sgp,m,2012,1.7000000476837158
sgp,f,2012,0.800000011920929
sgp,mf,2013,1.2999999523162842
sgp,m,2013,1.7000000476837158
sgp,f,2013,0.800000011920929
sgp,mf,2014,
svk,mf,1994,0.10000000149011612
svk,m,1994,0.20000000298023224
svk,f,1994,0.0
svk,mf,1995,0.10000000149011612
svk,m,1995,0.10000000149011612
svk,f,1995,0.0
svk,mf,1996,0.0
svk,m,1996,0.0
svk,f,1996,0.0
svk,mf,1997,0.0
svk,m,1997,0.0
svk,f,1997,0.0
svk,mf,1998,
svk,m,1998,
svk,f,1998,
svk,mf,1999,
svk,m,1999,
svk,f,1999,
svk,mf,2000,
svk,m,2000,
svk,f,2000,
svk,mf,2001,
svk,m,2001,
svk,f,2001,
svk,mf,2002,
svk,m,2002,
svk,f,2002,
svk,mf,2003,
svk,m,2003,
svk,f,2003,
svk,mf,2004,0.20000000298023224
svk,m,2004,0.30000001192092896
svk,f,2004,0.20000000298023224
svk,mf,2005,0.20000000298023224
svk,m,2005,0.20000000298023224
svk,f,2005,0.20000000298023224
svk,mf,2006,
svk,m,2006,
svk,f,2006,
svk,mf,2007,
svk,m,2007,
svk,f,2007,
svk,mf,2008,
svk,m,2008,
svk,f,2008,
svk,mf,2009,
svk,m,2009,
svk,f,2009,
svk,mf,2010,
svk,m,2010,
svk,f,2010,
svk,mf,2011,
svk,m,2011,
svk,f,2011,
svk,mf,2012,
svk,m,2012,
svk,f,2012,
svk,mf,2013,
svk,m,2013,
svk,f,2013,
svk,mf,2014,
svk,m,2014,
svk,f,2014,
svn,mf,1993,0.10000000149011612
svn,m,1993,0.0
svn,f,1993,0.0
svn,mf,1994,0.0
svn,m,1994,0.0
svn,f,1994,0.0
svn,mf,1995,0.0
svn,m,1995,0.0
svn,f,1995,0.0
svn,mf,1996,0.10000000149011612
svn,m,1996,0.10000000149011612
svn,f,1996,0.20000000298023224
svn,mf,1997,0.30000001192092896
svn,m,1997,0.30000001192092896
svn,f,1997,0.20000000298023224
svn,mf,1998,0.4000000059604645
svn,m,1998,0.5
svn,f,1998,0.30000001192092896
svn,mf,1999,0.30000001192092896
svn,m,1999,0.4000000059604645
svn,f,1999,0.20000000298023224
svn,mf,2000,0.699999988079071
svn,m,2000,0.8999999761581421
svn,f,2000,0.4000000059604645
svn,mf,2001,1.100000023841858
svn,m,2001,1.2999999523162842
svn,f,2001,0.8999999761581421
svn,mf,2002,0.699999988079071
svn,m,2002,0.699999988079071
svn,f,2002,0.699999988079071
svn,mf,2003,0.699999988079071
svn,m,2003,0.800000011920929
svn,f,2003,0.6000000238418579
svn,mf,2004,1.0
svn,m,2004,1.2000000476837158
svn,f,2004,0.8999999761581421
svn,mf,2005,0.5
svn,m,2005,0.6000000238418579
svn,f,2005,0.4000000059604645
svn,mf,2006,0.4000000059604645
svn,m,2006,0.4000000059604645
svn,f,2006,0.5
svn,mf,2007,1.100000023841858
svn,m,2007,1.0
svn,f,2007,1.2000000476837158
svn,mf,2008,0.5
svn,m,2008,0.4000000059604645
svn,f,2008,0.5
svn,mf,2009,0.5
svn,m,2009,0.6000000238418579
svn,f,2009,0.5
svn,mf,2010,0.4000000059604645
svn,m,2010,0.5
svn,f,2010,0.30000001192092896
svn,mf,2011,0.5
svn,m,2011,0.4000000059604645
svn,f,2011,0.5
svn,mf,2012,0.5
svn,m,2012,0.4000000059604645
svn,f,2012,0.6000000238418579
svn,mf,2013,0.5
svn,m,2013,0.6000000238418579
svn,f,2013,0.4000000059604645
svn,mf,2014,0.6000000238418579
svn,m,2014,0.6000000238418579
svn,f,2014,0.6000000238418579
zaf,mf,2000,0.6000000238418579
zaf,m,2000,0.6000000238418579
zaf,f,2000,0.6000000238418579
zaf,mf,2001,10.100000381469727
zaf,mf,2002,10.0
zaf,mf,2003,10.5
zaf,m,2003,3.299999952316284
zaf,f,2003,19.399999618530273
zaf,mf,2004,9.399999618530273
zaf,m,2004,3.700000047683716
zaf,f,2004,17.399999618530273
zaf,mf,2005,9.800000190734863
zaf,m,2005,4.099999904632568
zaf,f,2005,17.0
zaf,mf,2006,9.800000190734863
zaf,m,2006,4.0
zaf,f,2006,17.100000381469727
zaf,mf,2007,9.300000190734863
zaf,m,2007,4.0
zaf,f,2007,16.100000381469727
zaf,mf,2008,8.699999809265137
zaf,m,2008,3.4000000953674316
zaf,f,2008,15.699999809265137
zaf,mf,2009,8.899999618530273
zaf,m,2009,3.5
zaf,f,2009,15.699999809265137
zaf,mf,2010,0.0
zaf,m,2010,0.0
zaf,f,2010,0.0
zaf,mf,2011,0.0
zaf,m,2011,0.0
zaf,f,2011,0.0
zaf,mf,2012,0.0
zaf,m,2012,0.0
zaf,f,2012,0.0
zaf,mf,2013,0.0
zaf,m,2013,0.0
zaf,f,2013,0.0
zaf,mf,2014,0.0
zaf,m,2014,0.0
zaf,f,2014,0.0
esp,mf,1980,0.10000000149011612
esp,m,1980,0.10000000149011612
esp,f,1980,0.10000000149011612
esp,mf,1981,0.10000000149011612
esp,m,1981,0.10000000149011612
esp,f,1981,0.10000000149011612
esp,mf,1982,0.10000000149011612
esp,m,1982,0.10000000149011612
esp,f,1982,0.20000000298023224
esp,mf,1983,0.10000000149011612
esp,m,1983,0.10000000149011612
esp,f,1983,0.20000000298023224
esp,mf,1984,0.20000000298023224
esp,m,1984,0.20000000298023224
esp,f,1984,0.30000001192092896
esp,mf,1985,0.20000000298023224
esp,m,1985,0.20000000298023224
esp,f,1985,0.20000000298023224
esp,mf,1986,0.20000000298023224
esp,m,1986,0.20000000298023224
esp,f,1986,0.20000000298023224
esp,mf,1987,0.0
esp,m,1987,0.0
esp,f,1987,0.0
esp,mf,1988,
esp,m,1988,
esp,f,1988,
esp,mf,1989,
esp,m,1989,
esp,f,1989,
esp,mf,1990,
esp,m,1990,
esp,f,1990,
esp,mf,1991,
esp,m,1991,
esp,f,1991,
esp,mf,1992,
esp,m,1992,
esp,f,1992,
esp,mf,1993,
esp,m,1993,
esp,f,1993,
esp,mf,1994,
esp,m,1994,
esp,f,1994,
esp,mf,1995,
esp,m,1995,
esp,f,1995,
esp,mf,1996,
esp,m,1996,
esp,f,1996,
esp,mf,1997,
esp,m,1997,
esp,f,1997,
esp,mf,1998,
esp,m,1998,
esp,f,1998,
esp,mf,1999,
esp,m,1999,
esp,f,1999,
esp,mf,2000,
esp,m,2000,
esp,f,2000,
esp,mf,2001,
esp,m,2001,
esp,f,2001,
esp,mf,2002,
esp,m,2002,
esp,f,2002,
esp,mf,2003,
esp,m,2003,
esp,f,2003,
esp,mf,2004,
esp,m,2004,
esp,f,2004,
esp,mf,2005,
esp,m,2005,
esp,f,2005,
esp,mf,2006,
esp,m,2006,
esp,f,2006,
esp,mf,2007,
esp,m,2007,
esp,f,2007,
esp,mf,2008,
esp,m,2008,
esp,f,2008,
esp,mf,2009,
esp,m,2009,
esp,f,2009,
esp,mf,2010,
esp,m,2010,
esp,f,2010,
esp,mf,2011,
esp,m,2011,
esp,f,2011,
esp,mf,2012,
esp,m,2012,
esp,f,2012,
esp,mf,2013,
esp,m,2013,
esp,f,2013,
esp,mf,2014,
esp,m,2014,
esp,f,2014,
lka,mf,1981,6.300000190734863
lka,m,1981,7.0
lka,f,1981,4.0
lka,mf,1985,4.0
lka,m,1985,5.099999904632568
lka,f,1985,1.5
lka,mf,1990,1.7000000476837158
lka,mf,1991,3.4000000953674316
lka,mf,1992,3.0999999046325684
lka,mf,1993,4.900000095367432
lka,m,1993,5.599999904632568
lka,f,1993,3.299999952316284
lka,mf,1994,3.0999999046325684
lka,m,1994,4.0
lka,f,1994,1.0
lka,mf,1995,5.599999904632568
lka,m,1995,7.199999809265137
lka,f,1995,2.200000047683716
lka,mf,1996,3.700000047683716
lka,m,1996,4.699999809265137
lka,f,1996,1.600000023841858
lka,mf,1997,3.5
lka,mf,1998,2.5
lka,m,1998,3.0
lka,f,1998,1.7000000476837158
lka,mf,2002,5.199999809265137
lka,m,2002,18.799999237060547
lka,f,2002,10.699999809265137
lka,mf,2003,5.5
lka,m,2003,19.0
lka,f,2003,10.800000190734863
lka,mf,2004,5.5
lka,m,2004,19.5
lka,f,2004,11.100000381469727
lka,mf,2005,5.300000190734863
lka,m,2005,20.399999618530273
lka,f,2005,12.0
lka,mf,2006,2.799999952316284
lka,m,2006,17.799999237060547
lka,f,2006,10.100000381469727
lka,mf,2007,3.4000000953674316
lka,m,2007,18.799999237060547
lka,f,2007,10.399999618530273
lka,mf,2008,2.4000000953674316
lka,m,2008,16.5
lka,f,2008,9.899999618530273
lka,mf,2009,2.799999952316284
lka,m,2009,17.299999237060547
lka,f,2009,11.100000381469727
lka,mf,2010,2.700000047683716
lka,m,2010,17.600000381469727
lka,f,2010,10.199999809265137
lka,mf,2011,2.799999952316284
lka,m,2011,17.299999237060547
lka,f,2011,10.0
lka,mf,2012,1.399999976158142
lka,m,2012,16.0
lka,f,2012,10.800000190734863
lka,mf,2013,
lka,m,2013,
lka,f,2013,
lka,mf,2014,
lka,m,2014,
lka,f,2014,
sdn,mf,2011,
sdn,m,2011,
sdn,f,2011,
sur,mf,1982,
sur,mf,1983,
sur,mf,1984,
sur,mf,1985,
sur,mf,1986,
sur,mf,1987,
sur,mf,1988,
sur,mf,1989,
sur,mf,1990,3.700000047683716
sur,m,1990,4.099999904632568
sur,f,1990,2.9000000953674316
sur,mf,1992,4.5
sur,m,1992,5.0
sur,f,1992,3.5999999046325684
sur,mf,1993,3.5
sur,m,1993,3.9000000953674316
sur,f,1993,2.5999999046325684
sur,mf,1994,3.4000000953674316
sur,m,1994,4.099999904632568
sur,f,1994,2.200000047683716
sur,mf,1995,4.800000190734863
sur,m,1995,5.300000190734863
sur,f,1995,3.799999952316284
sur,mf,1996,4.699999809265137
sur,m,1996,6.599999904632568
sur,f,1996,0.8999999761581421
sur,mf,1997,4.699999809265137
sur,m,1997,6.199999809265137
sur,f,1997,1.7000000476837158
sur,mf,1998,3.700000047683716
sur,m,1998,4.699999809265137
sur,f,1998,1.5
sur,mf,1999,4.0
sur,m,1999,5.5
sur,f,1999,1.100000023841858
sur,mf,2004,4.800000190734863
sur,m,2004,4.699999809265137
sur,f,2004,4.900000095367432
sur,mf,2013,1.5
sur,m,2013,1.600000023841858
sur,f,2013,1.5
swe,mf,1980,
swe,m,1980,
swe,f,1980,
swe,mf,1981,
swe,m,1981,
swe,f,1981,
swe,mf,1982,
swe,m,1982,
swe,f,1982,
swe,mf,1983,
swe,m,1983,
swe,f,1983,
swe,mf,1984,
swe,m,1984,
swe,f,1984,
swe,mf,1985,
swe,m,1985,
swe,f,1985,
swe,mf,1986,
swe,m,1986,
swe,f,1986,
swe,mf,1987,0.10000000149011612
swe,m,1987,0.10000000149011612
swe,f,1987,0.0
swe,mf,1988,0.10000000149011612
swe,m,1988,0.20000000298023224
swe,f,1988,0.10000000149011612
swe,mf,1989,0.10000000149011612
swe,m,1989,0.20000000298023224
swe,f,1989,0.0
swe,mf,1990,0.10000000149011612
swe,m,1990,0.20000000298023224
swe,f,1990,0.0
swe,mf,1991,0.10000000149011612
swe,m,1991,0.20000000298023224
swe,f,1991,0.0
swe,mf,1992,0.10000000149011612
swe,m,1992,0.20000000298023224
swe,f,1992,0.10000000149011612
swe,mf,1993,0.20000000298023224
swe,m,1993,0.20000000298023224
swe,f,1993,0.10000000149011612
swe,mf,1994,0.10000000149011612
swe,m,1994,0.10000000149011612
swe,f,1994,0.10000000149011612
swe,mf,1995,0.0
swe,m,1995,0.0
swe,f,1995,0.0
swe,mf,1996,0.10000000149011612
swe,m,1996,0.10000000149011612
swe,f,1996,0.10000000149011612
swe,mf,1997,0.10000000149011612
swe,m,1997,0.20000000298023224
swe,f,1997,0.0
swe,mf,1998,0.10000000149011612
swe,m,1998,0.20000000298023224
swe,f,1998,0.0
swe,mf,1999,
swe,m,1999,
swe,f,1999,
swe,mf,2000,
swe,m,2000,
swe,f,2000,
swe,mf,2001,0.20000000298023224
swe,m,2001,0.30000001192092896
swe,f,2001,0.10000000149011612
swe,mf,2002,0.20000000298023224
swe,m,2002,0.20000000298023224
swe,f,2002,0.10000000149011612
swe,mf,2003,0.10000000149011612
swe,m,2003,0.20000000298023224
swe,f,2003,0.10000000149011612
swe,mf,2004,
swe,m,2004,
swe,f,2004,
swe,mf,2005,0.30000001192092896
swe,m,2005,0.30000001192092896
swe,f,2005,0.30000001192092896
swe,mf,2006,0.30000001192092896
swe,m,2006,0.30000001192092896
swe,f,2006,0.30000001192092896
swe,mf,2007,0.30000001192092896
swe,m,2007,0.4000000059604645
swe,f,2007,0.30000001192092896
swe,mf,2008,0.4000000059604645
swe,m,2008,0.4000000059604645
swe,f,2008,0.5
swe,mf,2009,0.30000001192092896
swe,m,2009,0.30000001192092896
swe,f,2009,0.30000001192092896
swe,mf,2010,0.30000001192092896
swe,m,2010,0.30000001192092896
swe,f,2010,0.20000000298023224
swe,mf,2011,0.4000000059604645
swe,m,2011,0.4000000059604645
swe,f,2011,0.4000000059604645
swe,mf,2012,0.5
swe,m,2012,0.5
swe,f,2012,0.5
swe,mf,2013,0.6000000238418579
swe,m,2013,0.5
swe,f,2013,0.6000000238418579
swe,mf,2014,0.6000000238418579
swe,m,2014,0.5
swe,f,2014,0.6000000238418579
che,mf,1980,
che,m,1980,
che,f,1980,
che,mf,1981,
che,m,1981,
che,f,1981,
che,mf,1982,
che,m,1982,
che,f,1982,
che,mf,1983,
che,m,1983,
che,f,1983,
che,mf,1984,
che,m,1984,
che,f,1984,
che,mf,1985,
che,m,1985,
che,f,1985,
che,mf,1986,
che,m,1986,
che,f,1986,
che,mf,1987,
che,m,1987,
che,f,1987,
che,mf,1988,
che,m,1988,
che,f,1988,
che,mf,1989,
che,m,1989,
che,f,1989,
che,mf,1990,
che,m,1990,
che,f,1990,
che,mf,1991,
che,m,1991,
che,f,1991,
che,mf,1992,
che,m,1992,
che,f,1992,
che,mf,1993,
che,m,1993,
che,f,1993,
che,mf,1994,
che,m,1994,
che,f,1994,
che,mf,1995,
che,m,1995,
che,f,1995,
che,mf,1996,3.9000000953674316
che,m,1996,3.5999999046325684
che,f,1996,4.199999809265137
che,mf,1997,3.5
che,m,1997,3.4000000953674316
che,f,1997,3.700000047683716
che,mf,1998,4.199999809265137
che,m,1998,4.0
che,f,1998,4.5
che,mf,1999,3.5999999046325684
che,m,1999,3.299999952316284
che,f,1999,4.0
che,mf,2000,3.799999952316284
che,m,2000,3.799999952316284
che,f,2000,3.700000047683716
che,mf,2001,0.5
che,m,2001,0.5
che,f,2001,0.5
che,mf,2002,1.2000000476837158
che,m,2002,1.399999976158142
che,f,2002,1.100000023841858
che,mf,2003,0.800000011920929
che,m,2003,0.8999999761581421
che,f,2003,0.699999988079071
che,mf,2004,0.699999988079071
che,m,2004,0.699999988079071
che,f,2004,0.6000000238418579
che,mf,2005,0.5
che,m,2005,0.6000000238418579
che,f,2005,0.5
che,mf,2006,0.6000000238418579
che,m,2006,0.699999988079071
che,f,2006,0.5
che,mf,2007,0.699999988079071
che,m,2007,0.800000011920929
che,f,2007,0.5
che,mf,2008,7.300000190734863
che,m,2008,5.900000095367432
che,f,2008,8.899999618530273
che,mf,2009,5.099999904632568
che,m,2009,4.199999809265137
che,f,2009,6.199999809265137
che,mf,2010,4.5
che,m,2010,3.9000000953674316
che,f,2010,5.199999809265137
che,mf,2011,4.099999904632568
che,m,2011,3.5
che,f,2011,4.699999809265137
che,mf,2012,3.5
che,m,2012,3.0
che,f,2012,4.099999904632568
che,mf,2013,3.200000047683716
che,m,2013,2.9000000953674316
che,f,2013,3.5
che,mf,2014,2.9000000953674316
che,m,2014,2.4000000953674316
che,f,2014,3.299999952316284
syr,mf,1983,0.0
syr,m,1983,0.0
syr,f,1983,0.0
syr,mf,1984,
syr,m,1984,
syr,f,1984,
syr,mf,1989,
syr,m,1989,
syr,f,1989,
syr,mf,1991,
syr,m,1991,
syr,f,1991,
syr,mf,1993,
syr,m,1993,
syr,f,1993,
syr,mf,1994,
syr,m,1994,
syr,f,1994,
syr,mf,1995,
syr,m,1995,
syr,f,1995,
syr,mf,1997,
syr,m,1997,
syr,f,1997,
syr,mf,1999,
syr,m,1999,
syr,f,1999,
syr,mf,2000,
syr,m,2000,
syr,f,2000,
syr,mf,2001,
syr,m,2001,
syr,f,2001,
syr,mf,2002,
syr,m,2002,
syr,f,2002,
syr,mf,2003,
syr,m,2003,
syr,f,2003,
syr,mf,2006,
syr,m,2006,
syr,f,2006,
syr,mf,2007,0.0
syr,m,2007,0.0
syr,f,2007,0.0
syr,mf,2008,0.0
syr,m,2008,0.0
syr,f,2008,0.0
syr,mf,2009,0.0
syr,m,2009,0.0
syr,f,2009,0.0
syr,mf,2010,
syr,m,2010,
syr,f,2010,
syr,mf,2011,
syr,m,2011,
syr,f,2011,
twn,mf,2001,1.0
twn,mf,2002,1.100000023841858
twn,mf,2003,1.100000023841858
twn,mf,2004,
twn,m,2004,
twn,f,2004,
twn,mf,2005,
twn,m,2005,
twn,f,2005,
twn,mf,2006,
twn,m,2006,
twn,f,2006,
twn,mf,2007,
twn,m,2007,
twn,f,2007,
twn,mf,2008,
twn,m,2008,
twn,f,2008,
twn,mf,2009,
twn,m,2009,
twn,f,2009,
twn,mf,2010,
twn,m,2010,
twn,f,2010,
twn,mf,2011,
twn,m,2011,
twn,f,2011,
twn,mf,2012,
twn,m,2012,
twn,f,2012,
twn,mf,2013,
twn,m,2013,
twn,f,2013,
twn,mf,2014,
twn,m,2014,
twn,f,2014,
tjk,mf,2004,0.4000000059604645
tjk,m,2004,0.30000001192092896
tjk,f,2004,0.5
tjk,mf,2009,
tjk,m,2009,
tjk,f,2009,
tza,mf,1991,
tza,m,1991,
tza,f,1991,
tza,mf,2001,
tza,m,2001,
tza,f,2001,
tza,mf,2002,
tza,m,2002,
tza,f,2002,
tza,mf,2006,
tza,m,2006,
tza,f,2006,
tza,mf,2007,
tza,mf,2014,
tza,m,2014,
tza,f,2014,
tha,mf,1980,0.0
tha,m,1980,0.0
tha,f,1980,0.0
tha,mf,1981,0.0
tha,m,1981,0.0
tha,f,1981,0.0
tha,mf,1982,0.0
tha,m,1982,0.0
tha,f,1982,0.0
tha,mf,1983,0.0
tha,m,1983,0.0
tha,f,1983,0.0
tha,mf,1984,0.0
tha,m,1984,0.0
tha,f,1984,0.0
tha,mf,1986,0.10000000149011612
tha,m,1986,0.10000000149011612
tha,f,1986,0.10000000149011612
tha,mf,1987,0.10000000149011612
tha,m,1987,0.10000000149011612
tha,f,1987,0.0
tha,mf,1988,0.0
tha,m,1988,0.0
tha,f,1988,0.0
tha,mf,1989,0.10000000149011612
tha,m,1989,0.10000000149011612
tha,f,1989,0.10000000149011612
tha,mf,1990,0.10000000149011612
tha,m,1990,0.10000000149011612
tha,f,1990,0.10000000149011612
tha,mf,1991,0.10000000149011612
tha,m,1991,0.10000000149011612
tha,f,1991,0.0
tha,mf,1992,0.10000000149011612
tha,m,1992,0.10000000149011612
tha,f,1992,0.10000000149011612
tha,mf,1993,0.10000000149011612
tha,m,1993,0.0
tha,f,1993,0.10000000149011612
tha,mf,1994,0.0
tha,m,1994,0.0
tha,f,1994,0.0
tha,mf,1995,0.0
