country,sex,year,services_percentage
grc,f,1999,68.5999984741211
grc,mf,2000,60.70000076293945
grc,m,2000,55.70000076293945
grc,f,2000,69.0
grc,mf,2001,61.70000076293945
grc,m,2001,55.70000076293945
grc,f,2001,71.69999694824219
grc,mf,2002,62.599998474121094
grc,m,2002,56.599998474121094
grc,f,2002,72.5
grc,mf,2003,63.0
grc,m,2003,56.900001525878906
grc,f,2003,73.0
grc,mf,2004,65.5999984741211
grc,m,2004,59.0
grc,f,2004,76.0999984741211
grc,mf,2005,65.9000015258789
grc,m,2005,58.79999923706055
grc,f,2005,77.0
grc,mf,2006,66.69999694824219
grc,m,2006,59.599998474121094
grc,f,2006,77.69999694824219
grc,mf,2007,66.69999694824219
grc,m,2007,59.0
grc,f,2007,78.5
grc,mf,2008,67.0
grc,m,2008,58.79999923706055
grc,f,2008,79.4000015258789
grc,mf,2009,67.5999984741211
grc,m,2009,59.20000076293945
grc,f,2009,79.9000015258789
grc,mf,2010,68.5
grc,m,2010,60.400001525878906
grc,f,2010,80.0
grc,mf,2011,70.5
grc,m,2011,63.5
grc,f,2011,80.30000305175781
grc,mf,2012,70.80000305175781
grc,m,2012,64.30000305175781
grc,f,2012,79.80000305175781
grc,mf,2013,71.0
grc,m,2013,65.19999694824219
grc,f,2013,79.19999694824219
grc,mf,2014,71.80000305175781
grc,m,2014,65.9000015258789
grc,f,2014,79.9000015258789
grl,mf,2011,82.5
grl,m,2011,71.30000305175781
grl,f,2011,96.19999694824219
grd,mf,1988,49.400001525878906
grd,m,1988,40.20000076293945
grd,f,1988,61.70000076293945
grd,mf,1994,55.79999923706055
grd,m,1994,43.20000076293945
grd,f,1994,76.19999694824219
grd,mf,1996,57.0
grd,m,1996,45.400001525878906
grd,f,1996,73.0
grd,mf,1998,58.599998474121094
grd,m,1998,46.29999923706055
grd,f,1998,76.5999984741211
glp,mf,1980,51.599998474121094
glp,mf,2009,17.299999237060547
glp,mf,2010,64.4000015258789
glp,mf,2011,66.4000015258789
glp,mf,2012,65.5
gum,mf,1980,84.9000015258789
gum,mf,1990,79.0999984741211
gum,mf,2000,87.80000305175781
gum,mf,2010,85.69999694824219
gtm,mf,1981,29.600000381469727
gtm,m,1981,22.0
gtm,f,1981,58.79999923706055
gtm,mf,1982,29.600000381469727
gtm,m,1982,22.0
gtm,f,1982,58.70000076293945
gtm,mf,1987,31.299999237060547
gtm,m,1987,20.600000381469727
gtm,f,1987,65.5
gtm,mf,1989,31.799999237060547
gtm,m,1989,22.100000381469727
gtm,f,1989,60.400001525878906
gtm,mf,1990,57.20000076293945
gtm,m,1990,48.5
gtm,f,1990,75.0
gtm,mf,1991,53.400001525878906
gtm,m,1991,44.599998474121094
gtm,f,1991,70.19999694824219
gtm,mf,1998,39.20000076293945
gtm,m,1998,27.799999237060547
gtm,f,1998,58.5
gtm,mf,2000,37.70000076293945
gtm,m,2000,26.700000762939453
gtm,f,2000,57.0
gtm,mf,2002,37.5
gtm,m,2002,27.399999618530273
gtm,f,2002,55.599998474121094
gtm,mf,2003,37.5
gtm,m,2003,26.299999237060547
gtm,f,2003,56.29999923706055
gtm,mf,2004,42.20000076293945
gtm,m,2004,30.399999618530273
gtm,f,2004,64.4000015258789
gtm,mf,2006,44.0
gtm,m,2006,32.099998474121094
gtm,f,2006,63.29999923706055
gtm,mf,2011,42.5
gtm,m,2011,31.600000381469727
gtm,f,2011,64.80000305175781
gtm,mf,2012,48.20000076293945
gtm,m,2012,34.5
gtm,f,2012,71.80000305175781
gtm,mf,2013,50.20000076293945
gtm,m,2013,36.900001525878906
gtm,f,2013,74.5999984741211
ggy,mf,2011,85.5
ggy,m,2011,76.69999694824219
ggy,f,2011,95.9000015258789
ggy,mf,2012,85.4000015258789
ggy,m,2012,76.5999984741211
ggy,f,2012,95.80000305175781
ggy,mf,2013,84.80000305175781
ggy,m,2013,40.900001525878906
ggy,f,2013,44.29999923706055
gin,mf,1994,18.100000381469727
gin,m,1994,18.0
gin,f,1994,18.200000762939453
gin,mf,2009,19.899999618530273
gin,m,2009,22.399999618530273
gin,f,2009,17.299999237060547
gin,mf,2010,19.899999618530273
gin,m,2010,22.399999618530273
gin,f,2010,17.299999237060547
gin,mf,2011,19.299999237060547
gin,m,2011,21.700000762939453
gin,f,2011,17.100000381469727
gin,mf,2012,19.299999237060547
gin,m,2012,21.700000762939453
gin,f,2012,17.100000381469727
guy,mf,1997,48.0
guy,m,1997,41.79999923706055
guy,f,1997,60.79999923706055
guy,mf,2001,48.0
guy,m,2001,41.79999923706055
guy,f,2001,60.79999923706055
guy,mf,2002,50.5
guy,m,2002,39.20000076293945
guy,f,2002,77.69999694824219
hti,mf,1980,24.399999618530273
hti,m,1980,10.5
hti,f,1980,39.0
hti,mf,1981,25.200000762939453
hti,m,1981,10.699999809265137
hti,f,1981,40.20000076293945
hti,mf,1982,23.0
hti,m,1982,13.100000381469727
hti,f,1982,37.79999923706055
hti,mf,1983,23.0
hti,m,1983,13.0
hti,f,1983,37.79999923706055
hti,mf,1988,22.200000762939453
hti,m,1988,12.899999618530273
hti,f,1988,37.79999923706055
hti,mf,1990,22.799999237060547
hti,m,1990,13.100000381469727
hti,f,1990,37.79999923706055
hti,mf,1999,38.70000076293945
hti,m,1999,22.399999618530273
hti,f,1999,56.70000076293945
hnd,mf,1980,24.5
hnd,mf,1981,24.399999618530273
hnd,mf,1982,24.700000762939453
hnd,mf,1983,25.0
hnd,mf,1990,33.20000076293945
hnd,m,1990,20.100000381469727
hnd,f,1990,71.4000015258789
hnd,mf,1991,40.599998474121094
hnd,mf,1992,41.599998474121094
hnd,m,1992,29.200000762939453
hnd,f,1992,69.0999984741211
hnd,mf,1994,38.70000076293945
hnd,m,1994,27.0
hnd,f,1994,65.19999694824219
hnd,mf,1995,38.5
hnd,m,1995,27.200000762939453
hnd,f,1995,64.9000015258789
hnd,mf,1996,39.400001525878906
hnd,m,1996,27.399999618530273
hnd,f,1996,63.599998474121094
hnd,mf,1997,41.0
hnd,m,1997,28.100000381469727
hnd,f,1997,65.69999694824219
hnd,mf,1998,42.400001525878906
hnd,m,1998,30.200000762939453
hnd,f,1998,65.69999694824219
hnd,mf,1999,42.900001525878906
hnd,m,1999,29.600000381469727
hnd,f,1999,66.5
hnd,mf,2001,40.900001525878906
hnd,m,2001,27.799999237060547
hnd,f,2001,67.5999984741211
hnd,mf,2002,39.29999923706055
hnd,m,2002,27.299999237060547
hnd,f,2002,64.69999694824219
hnd,mf,2003,41.20000076293945
hnd,m,2003,28.799999237060547
hnd,f,2003,65.9000015258789
hnd,mf,2004,42.70000076293945
hnd,m,2004,29.899999618530273
hnd,f,2004,68.9000015258789
hnd,mf,2005,39.70000076293945
hnd,m,2005,28.700000762939453
hnd,f,2005,63.400001525878906
hnd,mf,2006,42.0
hnd,m,2006,28.899999618530273
hnd,f,2006,67.0
hnd,mf,2007,43.20000076293945
hnd,m,2007,29.799999237060547
hnd,f,2007,68.0999984741211
hnd,mf,2008,42.900001525878906
hnd,m,2008,29.299999237060547
hnd,f,2008,68.19999694824219
hnd,mf,2009,42.599998474121094
hnd,m,2009,28.899999618530273
hnd,f,2009,67.9000015258789
hnd,mf,2010,43.29999923706055
hnd,m,2010,29.600000381469727
hnd,f,2010,67.9000015258789
hnd,mf,2011,44.0
hnd,m,2011,30.399999618530273
hnd,f,2011,69.69999694824219
hnd,mf,2012,42.20000076293945
hnd,m,2012,29.100000381469727
hnd,f,2012,67.4000015258789
hnd,mf,2013,45.400001525878906
hnd,m,2013,31.299999237060547
hnd,f,2013,70.19999694824219
hkg,mf,1980,48.400001525878906
hkg,m,1980,51.5
hkg,f,1980,42.599998474121094
hkg,mf,1981,50.20000076293945
hkg,m,1981,53.0
hkg,f,1981,45.099998474121094
hkg,mf,1982,52.099998474121094
hkg,m,1982,55.0
hkg,f,1982,47.099998474121094
hkg,mf,1983,53.79999923706055
hkg,m,1983,56.20000076293945
hkg,f,1983,49.70000076293945
hkg,mf,1984,53.70000076293945
hkg,m,1984,56.20000076293945
hkg,f,1984,49.29999923706055
hkg,mf,1985,54.0
hkg,m,1985,55.5
hkg,f,1985,51.400001525878906
hkg,mf,1986,55.0
hkg,m,1986,56.0
hkg,f,1986,53.20000076293945
hkg,mf,1987,55.5
hkg,m,1987,55.900001525878906
hkg,f,1987,54.79999923706055
hkg,mf,1988,57.599998474121094
hkg,m,1988,57.099998474121094
hkg,f,1988,58.5
hkg,mf,1989,60.099998474121094
hkg,m,1989,58.70000076293945
hkg,f,1989,62.5
hkg,mf,1990,62.400001525878906
hkg,m,1990,60.20000076293945
hkg,f,1990,66.19999694824219
hkg,mf,1991,64.30000305175781
hkg,m,1991,61.0
hkg,f,1991,69.9000015258789
hkg,mf,1992,66.4000015258789
hkg,m,1992,62.5
hkg,f,1992,73.0
hkg,mf,1993,69.5999984741211
hkg,m,1993,65.19999694824219
hkg,f,1993,76.9000015258789
hkg,mf,1994,71.4000015258789
hkg,m,1994,66.30000305175781
hkg,f,1994,79.9000015258789
hkg,mf,1995,72.4000015258789
hkg,m,1995,67.0999984741211
hkg,f,1995,80.9000015258789
hkg,mf,1996,74.0
hkg,m,1996,68.0
hkg,f,1996,83.4000015258789
hkg,mf,1997,75.5
hkg,m,1997,69.0
hkg,f,1997,85.4000015258789
hkg,mf,1998,77.0999984741211
hkg,m,1998,70.30000305175781
hkg,f,1998,87.19999694824219
hkg,mf,1999,78.5999984741211
hkg,m,1999,71.80000305175781
hkg,f,1999,88.0999984741211
hkg,mf,2000,79.4000015258789
hkg,m,2000,72.0999984741211
hkg,f,2000,89.30000305175781
hkg,mf,2001,80.4000015258789
hkg,m,2001,73.0999984741211
hkg,f,2001,90.0
hkg,mf,2002,81.4000015258789
hkg,m,2002,74.19999694824219
hkg,f,2002,90.5999984741211
hkg,mf,2003,82.69999694824219
hkg,m,2003,75.4000015258789
hkg,f,2003,91.69999694824219
hkg,mf,2004,84.19999694824219
hkg,m,2004,77.30000305175781
hkg,f,2004,92.5999984741211
hkg,mf,2005,84.69999694824219
hkg,m,2005,77.5
hkg,f,2005,93.30000305175781
hkg,mf,2006,85.0
hkg,m,2006,77.9000015258789
hkg,f,2006,93.5
hkg,mf,2007,85.69999694824219
hkg,m,2007,78.5
hkg,f,2007,94.0
hkg,mf,2008,87.0
hkg,m,2008,79.80000305175781
hkg,f,2008,95.19999694824219
hkg,mf,2009,79.80000305175781
hkg,m,2009,79.69999694824219
hkg,f,2009,80.0
hkg,mf,2010,80.0999984741211
hkg,m,2010,80.19999694824219
hkg,f,2010,79.9000015258789
hkg,mf,2011,80.0
hkg,m,2011,79.9000015258789
hkg,f,2011,80.0
hkg,mf,2012,79.5
hkg,m,2012,79.5999984741211
hkg,f,2012,79.5
hkg,mf,2013,79.30000305175781
hkg,m,2013,79.4000015258789
hkg,f,2013,79.30000305175781
hkg,mf,2014,79.9000015258789
hkg,m,2014,79.5
hkg,f,2014,79.30000305175781
hun,mf,1980,36.79999923706055
hun,m,1980,30.5
hun,f,1980,44.599998474121094
hun,mf,1981,35.5
hun,m,1981,30.700000762939453
hun,f,1981,40.70000076293945
hun,mf,1982,35.5
hun,m,1982,30.600000381469727
hun,f,1982,40.900001525878906
hun,mf,1983,36.099998474121094
hun,m,1983,31.0
hun,f,1983,41.70000076293945
hun,mf,1984,36.79999923706055
hun,m,1984,31.600000381469727
hun,f,1984,42.5
hun,mf,1985,37.599998474121094
hun,m,1985,32.099998474121094
hun,f,1985,43.400001525878906
hun,mf,1986,38.5
hun,m,1986,32.79999923706055
hun,f,1986,44.599998474121094
hun,mf,1987,39.29999923706055
hun,m,1987,33.5
hun,f,1987,45.599998474121094
hun,mf,1988,40.099998474121094
hun,m,1988,34.20000076293945
hun,f,1988,46.400001525878906
hun,mf,1989,41.0
hun,m,1989,34.900001525878906
hun,f,1989,47.400001525878906
hun,mf,1990,45.0
hun,m,1990,36.0
hun,f,1990,54.599998474121094
hun,mf,1991,47.79999923706055
hun,m,1991,38.099998474121094
hun,f,1991,58.0
hun,mf,1992,53.599998474121094
hun,mf,1993,57.099998474121094
hun,mf,1994,58.29999923706055
hun,m,1994,49.599998474121094
hun,f,1994,68.30000305175781
hun,mf,1995,59.400001525878906
hun,m,1995,50.5
hun,f,1995,70.5999984741211
hun,mf,1996,58.5
hun,m,1996,48.900001525878906
hun,f,1996,70.5
hun,mf,1997,59.0
hun,m,1997,49.400001525878906
hun,f,1997,71.0
hun,mf,1998,57.900001525878906
hun,m,1998,47.79999923706055
hun,f,1998,70.19999694824219
hun,mf,1999,58.5
hun,m,1999,48.099998474121094
hun,f,1999,71.19999694824219
hun,mf,2000,59.599998474121094
hun,m,2000,49.70000076293945
hun,f,2000,71.80000305175781
hun,mf,2001,59.20000076293945
hun,m,2001,49.599998474121094
hun,f,2001,70.80000305175781
hun,mf,2002,59.5
hun,m,2002,49.599998474121094
hun,f,2002,71.5
hun,mf,2003,61.0
hun,m,2003,50.400001525878906
hun,f,2003,73.69999694824219
hun,mf,2004,61.599998474121094
hun,m,2004,50.79999923706055
hun,f,2004,74.5
hun,mf,2005,62.5
hun,m,2005,51.0
hun,f,2005,76.0
hun,mf,2006,62.79999923706055
hun,m,2006,51.400001525878906
hun,f,2006,76.4000015258789
hun,mf,2007,62.70000076293945
hun,m,2007,51.20000076293945
hun,f,2007,76.4000015258789
hun,mf,2008,63.29999923706055
hun,m,2008,52.20000076293945
hun,f,2008,76.5
hun,mf,2009,64.19999694824219
hun,m,2009,52.29999923706055
hun,f,2009,77.9000015258789
hun,mf,2010,64.69999694824219
hun,m,2010,53.099998474121094
hun,f,2010,77.69999694824219
hun,mf,2011,64.0999984741211
hun,m,2011,52.79999923706055
hun,f,2011,77.19999694824219
hun,mf,2012,65.0
hun,m,2012,53.79999923706055
hun,f,2012,77.9000015258789
hun,mf,2013,65.30000305175781
hun,m,2013,54.099998474121094
hun,f,2013,78.19999694824219
hun,mf,2014,64.5
hun,m,2014,53.099998474121094
hun,f,2014,77.69999694824219
isl,mf,1990,59.70000076293945
isl,mf,1991,63.900001525878906
isl,m,1991,52.79999923706055
isl,f,1991,77.4000015258789
isl,mf,1992,64.80000305175781
isl,m,1992,51.5
isl,f,1992,80.5
isl,mf,1993,65.5999984741211
isl,m,1993,52.29999923706055
isl,f,1993,80.9000015258789
isl,mf,1994,65.19999694824219
isl,m,1994,51.29999923706055
isl,f,1994,81.0
isl,mf,1995,65.5
isl,m,1995,51.29999923706055
isl,f,1995,81.4000015258789
isl,mf,1996,66.4000015258789
isl,m,1996,53.099998474121094
isl,f,1996,81.80000305175781
isl,mf,1997,66.0999984741211
isl,m,1997,52.79999923706055
isl,f,1997,81.5999984741211
isl,mf,1998,64.69999694824219
isl,m,1998,53.29999923706055
isl,f,1998,78.0999984741211
isl,mf,1999,67.5999984741211
isl,m,1999,54.29999923706055
isl,f,1999,82.5999984741211
isl,mf,2000,69.0
isl,m,2000,54.20000076293945
isl,f,2000,85.30000305175781
isl,mf,2001,68.80000305175781
isl,m,2001,54.400001525878906
isl,f,2001,85.5
isl,mf,2002,69.80000305175781
isl,m,2002,55.29999923706055
isl,f,2002,86.0
isl,mf,2003,71.4000015258789
isl,m,2003,58.20000076293945
isl,f,2003,86.0
isl,mf,2004,69.80000305175781
isl,m,2004,55.900001525878906
isl,f,2004,85.19999694824219
isl,mf,2005,71.30000305175781
isl,m,2005,58.599998474121094
isl,f,2005,85.9000015258789
isl,mf,2006,72.0
isl,m,2006,58.400001525878906
isl,f,2006,87.80000305175781
isl,mf,2007,72.9000015258789
isl,m,2007,59.70000076293945
isl,f,2007,89.0999984741211
isl,mf,2008,73.5999984741211
isl,m,2008,60.20000076293945
isl,f,2008,89.0999984741211
isl,mf,2009,75.4000015258789
isl,m,2009,63.29999923706055
isl,f,2009,88.5999984741211
isl,mf,2010,75.9000015258789
isl,m,2010,63.29999923706055
isl,f,2010,89.80000305175781
isl,mf,2011,75.80000305175781
isl,m,2011,63.0
isl,f,2011,89.69999694824219
isl,mf,2012,75.69999694824219
isl,m,2012,62.0
isl,f,2012,89.69999694824219
isl,mf,2013,76.5
isl,m,2013,64.0999984741211
isl,f,2013,88.9000015258789
isl,mf,2014,77.0999984741211
isl,m,2014,64.80000305175781
isl,f,2014,89.19999694824219
ind,mf,1994,22.0
ind,m,1994,25.899999618530273
ind,f,1994,12.5
ind,mf,2000,24.0
ind,m,2000,28.200000762939453
ind,f,2000,13.699999809265137
ind,mf,2005,25.200000762939453
ind,m,2005,29.799999237060547
ind,f,2005,14.699999809265137
ind,mf,2010,26.600000381469727
ind,m,2010,29.899999618530273
ind,f,2010,17.0
ind,mf,2012,28.100000381469727
ind,m,2012,31.0
ind,f,2012,19.399999618530273
ind,mf,2013,28.700000762939453
idn,mf,1980,30.399999618530273
idn,m,1980,29.399999618530273
idn,f,1980,32.70000076293945
idn,mf,1982,30.399999618530273
idn,m,1982,29.700000762939453
idn,f,1982,31.799999237060547
idn,mf,1985,31.799999237060547
idn,m,1985,30.600000381469727
idn,f,1985,34.0
idn,mf,1986,36.5
idn,m,1986,37.70000076293945
idn,f,1986,34.70000076293945
idn,mf,1987,36.70000076293945
idn,m,1987,37.900001525878906
idn,f,1987,34.900001525878906
idn,mf,1988,30.399999618530273
idn,m,1988,31.399999618530273
idn,f,1988,28.899999618530273
idn,mf,1989,30.399999618530273
idn,m,1989,30.200000762939453
idn,f,1989,30.799999237060547
idn,mf,1990,30.200000762939453
idn,m,1990,29.700000762939453
idn,f,1990,31.100000381469727
idn,mf,1991,31.399999618530273
idn,m,1991,30.700000762939453
idn,f,1991,32.400001525878906
idn,mf,1992,30.899999618530273
idn,m,1992,31.200000762939453
idn,f,1992,30.5
idn,mf,1993,33.5
idn,m,1993,33.099998474121094
idn,f,1993,34.20000076293945
idn,mf,1994,35.0
idn,m,1994,34.20000076293945
idn,f,1994,36.20000076293945
idn,mf,1995,37.599998474121094
idn,m,1995,36.20000076293945
idn,f,1995,40.099998474121094
idn,mf,1996,37.900001525878906
idn,m,1996,37.099998474121094
idn,f,1996,39.099998474121094
idn,mf,1997,39.79999923706055
idn,m,1997,38.599998474121094
idn,f,1997,41.70000076293945
idn,mf,1998,38.79999923706055
idn,m,1998,38.0
idn,f,1998,40.0
idn,mf,1999,38.900001525878906
idn,m,1999,37.5
idn,f,1999,42.599998474121094
idn,mf,2000,37.29999923706055
idn,m,2000,36.70000076293945
idn,f,2000,38.29999923706055
idn,mf,2001,37.5
idn,m,2001,36.400001525878906
idn,f,2001,39.400001525878906
idn,mf,2002,36.900001525878906
idn,m,2002,35.79999923706055
idn,f,2002,38.79999923706055
idn,mf,2003,35.900001525878906
idn,m,2003,35.099998474121094
idn,f,2003,37.29999923706055
idn,mf,2004,38.70000076293945
idn,m,2004,37.29999923706055
idn,f,2004,41.20000076293945
idn,mf,2005,37.20000076293945
idn,m,2005,35.900001525878906
idn,f,2005,39.70000076293945
idn,mf,2006,39.29999923706055
idn,m,2006,37.099998474121094
idn,f,2006,43.5
idn,mf,2007,39.900001525878906
idn,m,2007,37.79999923706055
idn,f,2007,43.5
idn,mf,2008,40.79999923706055
idn,m,2008,38.099998474121094
idn,f,2008,45.29999923706055
idn,mf,2009,41.5
idn,m,2009,38.5
idn,f,2009,46.29999923706055
idn,mf,2010,42.29999923706055
idn,m,2010,39.5
idn,f,2010,46.900001525878906
idn,mf,2011,43.0
idn,mf,2012,43.099998474121094
idn,mf,2013,44.79999923706055
idn,m,2013,40.79999923706055
idn,f,2013,51.599998474121094
idn,mf,2014,44.79999923706055
irn,mf,1982,46.79999923706055
irn,mf,1996,44.29999923706055
irn,m,1996,44.099998474121094
irn,f,1996,45.70000076293945
irn,mf,2005,44.79999923706055
irn,m,2005,46.5
irn,f,2005,38.0
irn,mf,2006,45.099998474121094
irn,m,2006,46.900001525878906
irn,f,2006,37.29999923706055
irn,mf,2007,45.099998474121094
irn,m,2007,46.70000076293945
irn,f,2007,37.79999923706055
irn,mf,2008,46.5
irn,m,2008,47.400001525878906
irn,f,2008,41.900001525878906
irn,mf,2009,47.29999923706055
irn,m,2009,48.0
irn,f,2009,44.0
irn,mf,2010,48.599998474121094
irn,m,2010,48.79999923706055
irn,f,2010,47.599998474121094
irn,mf,2014,48.29999923706055
irn,m,2014,47.400001525878906
irn,f,2014,53.79999923706055
irq,mf,2004,65.19999694824219
irq,m,2004,66.19999694824219
irq,f,2004,60.099998474121094
irq,mf,2006,52.599998474121094
irq,m,2006,56.79999923706055
irq,f,2006,36.099998474121094
irq,mf,2007,59.70000076293945
irq,m,2007,60.5
irq,f,2007,55.599998474121094
irq,mf,2008,58.29999923706055
irq,m,2008,61.29999923706055
irq,f,2008,45.599998474121094
irl,mf,1983,53.400001525878906
irl,m,1983,43.79999923706055
irl,f,1983,75.0
irl,mf,1984,54.29999923706055
irl,m,1984,45.0
irl,f,1984,75.4000015258789
irl,mf,1985,55.599998474121094
irl,m,1985,46.599998474121094
irl,f,1985,75.5
irl,mf,1986,55.599998474121094
irl,m,1986,46.29999923706055
irl,f,1986,75.80000305175781
irl,mf,1987,57.0
irl,m,1987,47.5
irl,f,1987,76.69999694824219
irl,mf,1988,57.0
irl,m,1988,47.20000076293945
irl,f,1988,77.5999984741211
irl,mf,1989,56.70000076293945
irl,m,1989,47.099998474121094
irl,f,1989,76.69999694824219
irl,mf,1990,56.400001525878906
irl,m,1990,46.20000076293945
irl,f,1990,77.19999694824219
irl,mf,1991,57.29999923706055
irl,m,1991,46.900001525878906
irl,f,1991,77.80000305175781
irl,mf,1992,57.70000076293945
irl,mf,1993,59.5
irl,mf,1994,59.0
irl,m,1994,47.400001525878906
irl,f,1994,78.5999984741211
irl,mf,1995,59.599998474121094
irl,m,1995,47.79999923706055
irl,f,1995,78.80000305175781
irl,mf,1996,61.0
irl,m,1996,49.0
irl,f,1996,80.0
irl,mf,1997,60.20000076293945
irl,m,1997,48.0
irl,f,1997,79.0999984741211
irl,mf,1998,61.5
irl,m,1998,49.099998474121094
irl,f,1998,80.5
irl,mf,1999,62.20000076293945
irl,m,1999,49.20000076293945
irl,f,1999,81.5
irl,mf,2000,62.599998474121094
irl,m,2000,49.29999923706055
irl,f,2000,81.80000305175781
irl,mf,2001,63.29999923706055
irl,m,2001,49.70000076293945
irl,f,2001,82.80000305175781
irl,mf,2002,64.5
irl,m,2002,50.29999923706055
irl,f,2002,84.19999694824219
irl,mf,2003,65.19999694824219
irl,m,2003,51.0
irl,f,2003,84.80000305175781
irl,mf,2004,65.5999984741211
irl,m,2004,51.400001525878906
irl,f,2004,85.0
irl,mf,2005,65.80000305175781
irl,m,2005,50.70000076293945
irl,f,2005,86.30000305175781
irl,mf,2006,66.30000305175781
irl,m,2006,51.099998474121094
irl,f,2006,86.9000015258789
irl,mf,2007,66.5999984741211
irl,m,2007,50.79999923706055
irl,f,2007,87.4000015258789
irl,mf,2008,67.9000015258789
irl,m,2008,52.400001525878906
irl,f,2008,87.80000305175781
irl,mf,2009,72.19999694824219
irl,m,2009,58.29999923706055
irl,f,2009,88.5
irl,mf,2010,74.4000015258789
irl,m,2010,61.29999923706055
irl,f,2010,89.4000015258789
irl,mf,2011,75.5
irl,m,2011,63.099998474121094
irl,f,2011,89.5
irl,mf,2012,76.0999984741211
irl,m,2012,64.0999984741211
irl,f,2012,89.5999984741211
irl,mf,2013,75.30000305175781
irl,m,2013,62.900001525878906
irl,f,2013,89.5999984741211
irl,mf,2014,75.19999694824219
irl,m,2014,63.20000076293945
irl,f,2014,89.4000015258789
imn,mf,2001,82.5
imn,m,2001,72.9000015258789
imn,f,2001,94.0
imn,mf,2006,83.30000305175781
imn,m,2006,73.0
imn,f,2006,95.4000015258789
isr,mf,1980,62.099998474121094
isr,m,1980,52.400001525878906
isr,f,1980,79.4000015258789
isr,mf,1981,62.70000076293945
isr,m,1981,52.70000076293945
isr,f,1981,80.4000015258789
isr,mf,1982,63.70000076293945
isr,m,1982,53.70000076293945
isr,f,1982,81.0999984741211
isr,mf,1983,63.70000076293945
isr,m,1983,53.400001525878906
isr,f,1983,81.5
isr,mf,1984,64.30000305175781
isr,m,1984,54.099998474121094
isr,f,1984,81.0999984741211
isr,mf,1985,65.0
isr,m,1985,55.29999923706055
isr,f,1985,80.80000305175781
isr,mf,1986,65.19999694824219
isr,m,1986,55.400001525878906
isr,f,1986,81.0
isr,mf,1987,65.0
isr,m,1987,55.29999923706055
isr,f,1987,80.4000015258789
isr,mf,1988,66.5
isr,m,1988,57.0
isr,f,1988,81.4000015258789
isr,mf,1989,67.4000015258789
isr,m,1989,57.70000076293945
isr,f,1989,82.30000305175781
isr,mf,1990,67.5
isr,m,1990,57.70000076293945
